Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Block,AveStim,Duration,Condition
60,48,38,6,5.02472,1.8007,3,35,100,0
60,25,25,5,3.31072,2.800605,3,35,2000,1
60,33,36,3,4.139815,4.46808,3,35,2000,1
60,22,23,4,3.89137,1.995025,3,35,100,0
60,44,32,1,7.355555,1.922875,3,35,100,0
60,49,43,4,3.79687,2.189465,3,35,2000,1
60,23,26,3,7.56088,2.06099,3,35,100,0
60,25,24,6,4.263125,1.776875,3,35,2000,1
60,26,27,6,3.898985,1.50981,3,35,2000,1
60,38,30,4,3.56024,1.822035,3,35,100,0
60,45,37,4,4.936375,2.344385,3,35,100,0
60,30,37,2,4.092715,2.48608,3,35,2000,1
60,49,42,6,4.356025,2.80481,3,35,100,0
60,34,35,3,4.171075,1.95198,3,35,2000,1
60,49,39,5,4.38735,2.251445,3,35,100,0
60,37,36,2,4.476725,5.323075,3,35,2000,1
60,34,22,3,3.62113,2.493985,3,35,100,0
60,38,41,3,3.69867,2.672625,3,35,2000,1
60,42,45,6,3.69007,2.097845,4,32,2000,1
60,38,33,5,3.55386,2.876475,4,32,100,0
60,43,34,2,4.772565,3.010925,4,32,100,0
60,37,36,3,3.308555,2.79888,4,32,2000,1
60,30,26,2,4.18427,2.322855,4,32,100,0
60,40,49,4,6.70039,2.694915,4,32,2000,1
60,47,45,3,3.86722,2.44555,4,32,2000,1
60,43,51,2,4.00367,4.074385,4,32,100,0
60,42,44,1,3.148085,3.305645,4,32,2000,1
60,39,42,4,4.515105,1.81435,4,32,100,0
60,25,23,6,3.398255,2.324425,4,32,2000,1
60,17,25,1,8.857805,2.080195,4,32,100,0
60,34,22,2,6.021985,1.6666,4,32,100,0
60,32,32,2,2.94341,4.666415,4,32,2000,1
60,44,36,3,2.911065,2.36984,4,32,2000,1
60,46,38,1,4.348605,2.34531,4,32,100,0
60,25,32,1,4.241445,2.11833,4,32,100,0
60,32,29,2,3.598325,2.770685,4,32,2000,1
60,28,31,3,4.16333,1.75908,4,32,2000,1
60,34,35,4,3.54905,2.369955,4,32,100,0
60,40,41,2,3.190515,2.40687,4,32,2000,1
60,23,30,3,3.29188,3.141385,4,32,100,0
60,32,29,1,4.1466,2.144415,4,32,100,0
60,24,21,5,3.13224,1.925195,4,32,2000,1
60,43,34,4,4.43689,2.14335,4,32,100,0
60,36,33,4,3.22508,2.22806,4,32,2000,1
60,28,28,3,3.60623,2.30518,4,32,100,0
60,38,41,4,4.231835,5.21427,4,32,2000,1
60,30,35,1,3.89291,3.76006,4,32,100,0
60,38,47,6,3.87587,2.53936,4,32,2000,1
60,43,76,1,3.73393,6.62725,4,32,2000,1
60,22,33,1,6.86801,3.272125,4,32,100,0
60,41,31,2,4.68854,1.75231,4,32,100,0
60,33,38,4,3.545715,2.284975,4,32,2000,1
60,25,22,4,3.684105,2.48559,4,32,2000,1
60,26,21,4,3.869385,2.26049,4,32,100,0
60,31,19,4,3.84213,2.609195,4,32,100,0
60,34,32,2,3.330505,5.487085,4,32,2000,1
60,32,31,3,3.660915,1.814945,4,32,100,0
60,40,42,3,3.560665,3.59014,4,32,2000,1
60,21,28,4,5.01364,2.877785,5,36,2000,1
60,47,26,1,3.86947,2.90994,5,36,100,0
60,22,31,3,4.361525,2.549125,5,36,2000,1
60,44,34,5,4.63184,2.44068,5,36,100,0
60,48,39,6,3.115825,2.320635,5,36,100,0
60,32,35,4,5.993045,4.096995,5,36,2000,1
60,29,30,3,5.064295,2.160145,5,36,2000,1
60,26,29,3,4.000425,2.03452,5,36,100,0
60,28,33,7,2.83584,2.424475,5,36,2000,1
60,45,42,3,4.013145,2.480105,5,36,100,0
60,41,45,2,5.303215,4.474905,5,36,2000,1
60,26,31,4,5.323485,3.41391,5,36,100,0
60,25,26,5,4.17166,2.391445,5,36,100,0
60,25,28,3,3.5416,2.58533,5,36,2000,1
60,27,36,5,3.477895,4.00179,5,36,100,0
60,30,37,5,4.42894,2.971255,5,36,2000,1
60,31,NaN,2,NaN,3.866665,5,36,100,0
60,42,51,3,5.131155,3.5345,5,36,2000,1
60,26,38,5,3.282515,1.5733,5,36,2000,1
60,29,34,3,3.704495,2.9217,5,36,100,0
60,36,41,5,3.78473,4.596095,5,36,2000,1
60,25,27,1,3.76446,2.40073,5,36,100,0
60,48,33,1,3.87882,3.080505,5,36,100,0
60,42,42,6,3.149515,1.52643,5,36,2000,1
60,46,40,3,5.007925,2.21943,5,36,100,0
60,23,20,4,4.340905,1.42304,5,36,2000,1
60,30,33,4,3.765005,2.04929,5,36,2000,1
60,23,19,3,4.043345,2.09572,5,36,100,0
60,39,46,5,3.685655,3.02279,5,36,2000,1
60,51,41,2,4.54065,2.033565,5,36,100,0
60,31,35,4,3.654595,1.516185,5,36,100,0
60,41,43,5,3.190005,2.149735,5,36,2000,1
60,41,37,2,3.78468,2.852415,5,36,100,0
60,23,21,6,3.20137,2.510775,5,36,2000,1
60,36,35,4,4.546425,1.617565,5,36,2000,1
60,44,38,4,3.43199,1.738245,5,36,100,0
60,49,37,1,4.484985,1.81637,5,36,100,0
60,35,48,4,3.42734,2.0025,5,36,2000,1
60,42,44,3,2.742565,3.27504,5,36,2000,1
60,30,35,3,5.46462,1.915745,5,36,100,0
60,47,46,4,4.29221,2.188895,6,50,2000,1
60,61,48,1,5.423995,3.43626,6,50,100,0
60,36,48,1,5.19399,2.962315,6,50,2000,1
60,45,38,4,4.042625,1.71955,6,50,100,0
60,52,48,3,5.242515,2.549035,6,50,100,0
60,57,55,3,3.017325,2.899595,6,50,2000,1
60,58,64,1,3.00668,2.401535,6,50,2000,1
60,60,55,2,3.26083,3.05742,6,50,100,0
60,42,48,2,3.781805,3.38461,6,50,2000,1
60,60,50,4,3.075925,2.025885,6,50,100,0
60,53,60,5,2.99744,3.269175,6,50,2000,1
60,58,52,2,3.56781,2.409405,6,50,100,0
60,52,49,2,3.035455,2.111155,6,50,2000,1
60,45,52,1,3.70406,4.071035,6,50,100,0
60,35,41,2,3.950605,1.97151,6,50,2000,1
60,39,46,3,3.50973,2.1969,6,50,100,0
60,59,59,4,3.450795,2.049455,6,50,2000,1
60,57,56,3,3.465945,1.7206,6,50,100,0
60,64,60,3,2.166405,1.956315,6,50,2000,1
60,38,44,3,6.74859,2.01646,6,50,100,0
60,58,50,4,3.096645,2.203385,6,50,2000,1
60,65,56,4,3.56536,2.1341,6,50,100,0
60,63,60,6,3.72831,1.94943,6,50,2000,1
60,39,51,1,3.746345,3.29985,6,50,100,0
60,55,40,3,4.16255,2.329765,6,50,100,0
60,63,55,1,4.62891,3.86259,6,50,2000,1
60,43,49,3,3.41648,1.986955,6,50,2000,1
60,65,57,2,4.33119,2.28206,6,50,100,0
60,62,61,2,3.644645,2.922015,6,50,100,0
60,41,48,1,4.67654,2.549365,6,50,2000,1
60,50,55,4,3.283845,1.93685,6,50,2000,1
60,49,51,2,4.17911,4.11031,6,50,100,0
60,36,47,3,3.0115,3.10434,6,50,2000,1
60,63,53,3,3.24167,2.612275,6,50,100,0
60,35,47,2,3.03371,3.371475,6,50,2000,1
60,53,60,4,5.041615,1.657905,6,50,100,0
60,53,58,5,3.77853,1.775255,6,50,2000,1
60,53,57,1,3.22555,2.68942,6,50,100,0
60,41,52,4,3.945005,2.62585,6,50,2000,1
60,48,47,4,3.254715,1.8393,6,50,100,0
61,53,46,5,2.714395,2.413135,1,46,100,0
61,38,40,5,2.346785,1.256725,1,46,2000,1
61,41,48,5,2.464915,1.180215,1,46,2000,1
61,49,50,5,2.36985,2.2713,1,46,100,0
61,54,65,5,2.27667,1.47635,1,46,2000,1
61,55,49,5,3.13185,1.29323,1,46,100,0
61,44,40,5,2.588285,1.26318,1,46,100,0
61,41,46,5,2.59698,1.470285,1,46,2000,1
61,33,39,5,2.22786,1.24421,1,46,2000,1
61,38,42,5,2.667885,2.927345,1,46,100,0
61,45,42,5,4.172845,1.34868,1,46,2000,1
61,42,42,5,3.40064,1.498115,1,46,100,0
61,56,60,5,2.35589,1.19616,1,46,2000,1
61,46,45,5,3.099885,1.22323,1,46,100,0
61,40,32,5,2.399975,2.243165,1,46,100,0
61,59,60,5,2.59481,2.379195,1,46,2000,1
61,46,29,5,3.191875,1.431295,1,46,100,0
61,36,32,5,2.078705,0.977135,1,46,2000,1
61,46,51,5,2.55282,1.315935,1,46,2000,1
61,48,56,5,2.851095,1.05011,1,46,100,0
61,54,43,5,2.633985,1.791945,1,46,2000,1
61,51,38,5,2.939845,1.383235,1,46,100,0
61,50,43,5,2.41944,1.218075,1,46,2000,1
61,43,32,5,3.104045,1.280105,1,46,100,0
61,58,43,5,2.74877,1.170135,1,46,100,0
61,59,55,5,2.383825,1.172305,1,46,2000,1
61,31,36,5,3.015365,1.86371,1,46,100,0
61,43,42,5,2.370865,2.72726,1,46,2000,1
61,58,52,5,2.18913,1.394335,1,46,2000,1
61,43,46,5,2.62299,1.26721,1,46,100,0
61,58,64,5,2.302145,1.803005,1,46,2000,1
61,51,52,5,3.476185,1.386095,1,46,100,0
61,49,45,5,3.0562,1.96724,1,46,100,0
61,56,51,5,2.36886,1.13237,1,46,2000,1
61,53,49,5,2.1545,1.244215,1,46,2000,1
61,49,46,5,2.59125,1.484285,1,46,100,0
61,45,40,5,2.281225,1.304205,1,46,2000,1
61,46,36,5,2.591485,1.4332,1,46,100,0
61,41,39,5,2.94642,1.492175,1,46,100,0
61,39,42,5,2.166195,1.746275,1,46,2000,1
61,56,50,5,2.396545,1.51009,2,48,2000,1
61,36,30,4,2.233595,1.979925,2,48,100,0
61,61,50,3,2.22233,1.28465,2,48,100,0
61,47,48,3,2.635175,1.364125,2,48,2000,1
61,38,39,4,2.322645,1.669095,2,48,2000,1
61,38,40,5,2.281975,1.181225,2,48,100,0
61,47,42,5,2.55888,2.006045,2,48,100,0
61,49,52,5,2.383385,1.437085,2,48,2000,1
61,56,50,5,2.469395,1.0252,2,48,2000,1
61,39,48,5,2.623845,1.33249,2,48,100,0
61,57,50,5,2.079335,1.909195,2,48,2000,1
61,51,46,5,2.443035,1.09305,2,48,100,0
61,62,65,5,2.24127,1.154505,2,48,2000,1
61,33,29,5,2.31691,1.729115,2,48,100,0
61,37,36,5,2.293495,1.4226,2,48,2000,1
61,48,35,5,2.867065,1.090245,2,48,100,0
61,47,42,5,2.456405,1.19513,2,48,2000,1
61,33,29,5,2.38759,1.15921,2,48,100,0
61,39,39,5,2.48315,1.4872,2,48,2000,1
61,53,43,5,2.817705,1.40296,2,48,100,0
61,39,35,5,2.274435,1.310265,2,48,2000,1
61,33,29,5,2.5318,1.267425,2,48,100,0
61,47,53,5,2.149705,2.180955,2,48,2000,1
61,53,39,5,2.60992,1.069145,2,48,100,0
61,53,40,5,2.398625,1.07337,2,48,100,0
61,41,35,5,2.438445,1.003115,2,48,2000,1
61,44,33,5,2.27603,1.083205,2,48,2000,1
61,54,40,5,2.321235,1.38617,2,48,100,0
61,42,30,5,2.22274,0.94576,2,48,100,0
61,41,40,5,2.29668,2.483,2,48,2000,1
61,49,38,5,2.3893,1.25327,2,48,2000,1
61,37,35,5,2.409895,1.26291,2,48,100,0
61,55,52,5,2.414905,1.53708,2,48,2000,1
61,35,32,5,2.701525,2.84823,2,48,100,0
61,56,50,5,2.2191,1.16691,2,48,2000,1
61,50,NaN,5,NaN,15.05507,2,48,100,0
61,35,35,6,2.76041,1.433245,2,48,100,0
61,45,NaN,5,NaN,42.43146,2,48,2000,1
61,57,34,6,3.897285,2.816065,2,48,2000,1
61,37,34,6,3.936655,3.452135,2,48,100,0
61,36,29,5,2.778405,1.692055,3,44,2000,1
61,48,39,5,2.38681,2.62512,3,44,100,0
61,48,40,5,2.43917,1.410235,3,44,2000,1
61,54,46,5,2.54594,1.35473,3,44,100,0
61,34,30,5,3.215295,1.03203,3,44,2000,1
61,34,35,5,2.422655,0.91513,3,44,100,0
61,58,52,5,2.15678,1.987965,3,44,2000,1
61,29,36,5,2.25157,1.08137,3,44,100,0
61,43,34,5,2.63996,1.45598,3,44,100,0
61,52,42,5,2.5909,1.28982,3,44,2000,1
61,58,46,5,2.409035,1.096155,3,44,100,0
61,35,30,5,2.505175,1.39121,3,44,2000,1
61,50,50,5,2.20025,1.476915,3,44,2000,1
61,44,40,5,2.444805,1.062245,3,44,100,0
61,56,46,5,2.320075,1.04925,3,44,100,0
61,50,46,5,2.29009,1.67499,3,44,2000,1
61,56,43,5,2.393645,1.08695,3,44,100,0
61,52,52,5,2.142305,1.30505,3,44,2000,1
61,48,46,5,2.21259,1.009615,3,44,100,0
61,35,30,5,4.1271,1.00114,3,44,2000,1
61,30,26,5,4.151,1.107295,3,44,100,0
61,50,50,5,2.15954,1.043415,3,44,2000,1
61,45,40,5,2.24869,1.301245,3,44,2000,1
61,46,42,5,2.914305,1.01116,3,44,100,0
61,36,46,5,2.436325,0.96494,3,44,100,0
61,52,41,5,2.01984,0.95784,3,44,2000,1
61,35,34,5,2.0238,1.137065,3,44,2000,1
61,36,36,5,2.87061,1.15994,3,44,100,0
61,36,37,5,2.69571,1.0252,3,44,100,0
61,39,42,5,2.264835,1.196115,3,44,2000,1
61,43,38,5,2.80314,1.20383,3,44,2000,1
61,58,49,5,3.252335,1.192105,3,44,100,0
61,38,49,5,2.413845,1.00012,3,44,100,0
61,56,50,5,2.147445,1.50098,3,44,2000,1
61,58,52,5,2.59089,0.993925,3,44,100,0
61,35,30,5,2.062895,1.4978,3,44,2000,1
61,57,41,5,3.170265,1.02774,3,44,100,0
61,56,48,5,2.13138,1.07487,3,44,2000,1
61,30,35,5,2.35322,1.004045,3,44,2000,1
61,33,41,5,3.673985,0.977855,3,44,100,0
61,33,30,5,2.34903,1.28407,4,41,2000,1
61,29,35,5,2.17923,1.68413,4,41,100,0
61,43,40,5,2.25392,1.059745,4,41,2000,1
61,36,39,5,2.39049,1.458195,4,41,100,0
61,50,50,5,3.48191,1.18002,4,41,2000,1
61,27,30,5,2.17323,1.00884,4,41,100,0
61,55,50,5,2.4067,1.422175,4,41,2000,1
61,31,40,5,2.25289,1.033255,4,41,100,0
61,36,46,5,2.192,1.256925,4,41,100,0
61,54,52,5,2.011275,1.15663,4,41,2000,1
61,38,42,5,2.42926,1.243935,4,41,100,0
61,52,55,5,2.12313,0.900675,4,41,2000,1
61,51,51,5,2.24388,0.97295,4,41,2000,1
61,51,42,5,2.874995,2.115985,4,41,100,0
61,31,30,5,2.343455,0.998955,4,41,2000,1
61,55,49,5,2.410265,0.9951,4,41,100,0
61,48,46,5,2.920085,1.197985,4,41,100,0
61,39,42,5,4.166575,1.05997,4,41,2000,1
61,52,49,5,3.695115,0.94786,4,41,100,0
61,42,50,5,2.218755,0.98911,4,41,2000,1
61,55,52,5,3.25792,1.24887,4,41,2000,1
61,45,40,5,2.259245,1.08005,4,41,100,0
61,40,42,5,2.32727,1.03613,4,41,2000,1
61,38,43,5,2.461095,0.993795,4,41,100,0
61,42,43,5,2.601205,1.044625,4,41,100,0
61,34,39,5,2.638105,0.949075,4,41,2000,1
61,26,30,5,2.29069,0.9829,4,41,100,0
61,45,48,5,2.23656,1.013975,4,41,2000,1
61,52,43,5,2.79244,1.015025,4,41,100,0
61,45,46,5,2.8978,1.028875,4,41,2000,1
61,55,53,5,2.907805,2.407085,4,41,2000,1
61,45,42,5,3.1481,0.96895,4,41,100,0
61,54,49,5,2.38052,1.59761,4,41,2000,1
61,55,46,5,2.66114,1.01099,4,41,100,0
61,30,22,5,2.690255,0.997035,4,41,2000,1
61,49,30,5,2.16045,0.939665,4,41,100,0
61,51,36,5,2.30792,0.954755,4,41,100,0
61,43,46,5,2.239475,2.15406,4,41,2000,1
61,53,46,5,2.88746,0.90982,4,41,100,0
61,32,33,5,2.277,0.889815,4,41,2000,1
61,49,42,5,2.511755,1.12711,5,38,2000,1
61,43,30,5,2.33516,1.779825,5,38,100,0
61,48,36,5,2.51384,0.95391,5,38,100,0
61,49,42,5,2.315305,0.971805,5,38,2000,1
61,30,30,5,2.40901,2.431815,5,38,100,0
61,39,36,5,2.523995,1.689855,5,38,2000,1
61,43,42,5,2.345385,1.569965,5,38,100,0
61,50,44,5,2.318885,0.978705,5,38,2000,1
61,45,46,5,2.17948,1.317905,5,38,100,0
61,32,36,5,2.0283,1.202935,5,38,2000,1
61,29,25,5,2.400085,0.9867,5,38,100,0
61,40,43,5,2.7015,1.10699,5,38,2000,1
61,36,32,5,2.25563,1.084045,5,38,2000,1
61,33,30,5,2.176445,1.020765,5,38,100,0
61,30,32,5,2.180275,1.7408,5,38,100,0
61,36,46,5,2.00582,1.00105,5,38,2000,1
61,43,49,5,2.223695,0.992805,5,38,100,0
61,26,33,5,2.024795,0.83603,5,38,2000,1
61,26,30,5,2.900835,1.32097,5,38,2000,1
61,37,29,5,2.25547,0.94445,5,38,100,0
61,46,46,5,2.28595,1.027005,5,38,2000,1
61,42,47,5,2.380865,0.95978,5,38,100,0
61,49,56,5,2.67615,1.003785,5,38,2000,1
61,37,45,5,3.32675,0.965935,5,38,100,0
61,41,47,5,2.39106,0.94296,5,38,100,0
61,28,39,5,2.114685,0.91376,5,38,2000,1
61,27,27,5,2.248475,0.97801,5,38,2000,1
61,48,36,5,2.530715,0.895875,5,38,100,0
61,31,33,5,1.95449,5.700615,5,38,2000,1
61,52,42,5,2.49287,0.90598,5,38,100,0
61,23,22,5,2.24913,0.891015,5,38,100,0
61,35,40,5,2.811135,0.95969,5,38,2000,1
61,50,50,5,2.06704,1.063025,5,38,2000,1
61,36,43,5,2.40883,1.07292,5,38,100,0
61,35,47,5,2.5983,1.45277,5,38,2000,1
61,27,29,5,2.12833,1.13598,5,38,100,0
61,25,30,5,2.27232,1.94193,5,38,2000,1
61,42,40,5,2.895925,1.26676,5,38,100,0
61,32,39,5,2.3543,1.05514,5,38,2000,1
61,38,40,5,2.482,0.975985,5,38,100,0
61,24,25,5,2.516515,1.024795,6,33,2000,1
61,37,29,5,2.837825,2.0507,6,33,100,0
61,28,29,5,2.29692,1.164835,6,33,2000,1
61,23,22,5,3.37155,1.50473,6,33,100,0
61,38,30,5,2.469055,1.547515,6,33,100,0
61,20,23,5,2.28714,0.981975,6,33,2000,1
61,28,26,5,2.63661,1.86851,6,33,100,0
61,30,32,5,2.359575,1.02372,6,33,2000,1
61,21,30,5,2.167765,1.30498,6,33,100,0
61,40,35,5,2.31775,1.151625,6,33,2000,1
61,30,24,5,4.53323,1.48874,6,33,100,0
61,32,30,5,3.10357,1.07288,6,33,2000,1
61,34,26,5,2.44701,1.37965,6,33,100,0
61,39,33,5,2.183505,1.012985,6,33,2000,1
61,19,20,5,2.06176,0.901715,6,33,2000,1
61,38,29,5,2.5232,1.04751,6,33,100,0
61,46,40,5,2.187335,0.987,6,33,2000,1
61,32,33,5,2.2098,0.907885,6,33,100,0
61,21,20,5,1.953335,0.88167,6,33,2000,1
61,19,26,5,2.13615,1.224915,6,33,100,0
61,24,22,5,2.62171,0.85994,6,33,100,0
61,33,38,5,2.91512,0.988605,6,33,2000,1
61,42,40,5,2.282165,1.77903,6,33,2000,1
61,37,38,5,4.44192,0.95985,6,33,100,0
61,45,42,5,2.27622,0.96758,6,33,100,0
61,21,24,5,2.754525,0.96984,6,33,2000,1
61,27,26,5,2.135955,0.929955,6,33,100,0
61,18,19,5,1.862955,0.82768,6,33,2000,1
61,22,21,5,3.14516,1.803005,6,33,2000,1
61,35,29,5,2.706555,0.91573,6,33,100,0
61,29,28,5,2.387215,0.958615,6,33,100,0
61,44,42,5,2.31275,1.03562,6,33,2000,1
61,25,25,5,2.431695,2.82292,6,33,100,0
61,40,38,5,2.49302,1.183425,6,33,2000,1
61,21,19,5,4.492935,1.407485,6,33,100,0
61,32,36,5,2.942415,1.09438,6,33,2000,1
61,34,16,5,3.085775,1.21648,6,33,2000,1
61,20,26,5,2.525795,1.3585,6,33,100,0
61,43,39,5,3.793105,0.978565,6,33,100,0
61,29,36,5,2.44476,1.03966,6,33,2000,1
62,36,30,6,4.575,2.435,1,35,2000,1
62,43,30,5,4.336,3.339,1,35,100,0
62,32,32,5,3.629,2.174,1,35,2000,1
62,29,35,5,5.067,2.193,1,35,100,0
62,43,45,7,3.473,2.066,1,35,100,0
62,48,45,6,3.086,2.22,1,35,2000,1
62,20,20,9,2.957,3.793,1,35,2000,1
62,34,35,8,3.903,1.727,1,35,100,0
62,48,50,6,3.983,2.663,1,35,2000,1
62,30,45,5,3.425,1.726,1,35,100,0
62,32,30,7,3.56,1.555,1,35,100,0
62,33,30,6,3.232,1.835,1,35,2000,1
62,49,45,6,4.396,2.733,1,35,2000,1
62,32,30,7,3.059,1.659,1,35,100,0
62,43,40,8,3.396,2.075,1,35,2000,1
62,46,53,7,5.327,2.187,1,35,100,0
62,44,55,7,3.157,3.362,1,35,100,0
62,28,35,5,5.554,2.231,1,35,2000,1
62,30,38,6,5.898,3.018,1,35,2000,1
62,27,30,4,4.801,2.086,1,35,100,0
62,39,50,7,8.618,5.01,1,35,100,0
62,49,48,6,4.347,2.709,1,35,2000,1
62,35,35,5,2.839,2.55,1,35,2000,1
62,20,25,6,3.947,2.058,1,35,100,0
62,48,50,8,3.606,1.774,1,35,2000,1
62,32,36,8,4.024,1.584,1,35,100,0
62,44,45,8,3.492,1.656,1,35,100,0
62,38,45,6,2.882,1.458,1,35,2000,1
62,38,40,5,5.468,2.55,1,35,100,0
62,45,45,7,3.147,2.173,1,35,2000,1
62,26,25,5,3.423,1.607,1,35,2000,1
62,50,55,3,4.205,2.151,1,35,100,0
62,29,30,5,3.57,1.921,1,35,100,0
62,30,25,7,2.587,2.178,1,35,2000,1
62,20,25,6,3.41,2.481,1,35,100,0
62,42,50,6,3.928,1.559,1,35,2000,1
62,42,45,7,3.386,1.657,1,35,100,0
62,46,35,8,3.722,3.191,1,35,2000,1
62,25,25,3,3.435,1.645,1,35,100,0
62,28,30,5,3.34,4.079,1,35,2000,1
62,45,48,7,3.575,1.649,2,38,2000,1
62,41,42,5,3.377,1.838,2,38,100,0
62,41,45,8,3.026,2.601,2,38,100,0
62,35,35,8,3.464,2.874,2,38,2000,1
62,51,40,4,5.514,3.332,2,38,100,0
62,25,30,5,4.504,1.848,2,38,2000,1
62,33,45,7,6.326,5.179,2,38,2000,1
62,32,40,5,3.373,1.674,2,38,100,0
62,48,50,7,2.692,2.751,2,38,2000,1
62,31,45,5,3.448,1.559,2,38,100,0
62,23,30,7,4.245,2.055,2,38,2000,1
62,45,45,8,3.647,1.728,2,38,100,0
62,24,25,9,3.399,2.529,2,38,100,0
62,47,55,6,3.748,1.834,2,38,2000,1
62,32,35,8,4.141,1.39,2,38,100,0
62,29,35,7,3.346,1.77,2,38,2000,1
62,28,45,6,4.028,2.744,2,38,100,0
62,51,50,4,2.978,2.85,2,38,2000,1
62,35,48,8,5.71,2.113,2,38,100,0
62,36,42,5,3.676,1.974,2,38,2000,1
62,23,25,8,3.704,2.945,2,38,2000,1
62,40,40,7,2.942,1.493,2,38,100,0
62,38,45,5,2.543,2.245,2,38,100,0
62,23,23,4,3.805,1.739,2,38,2000,1
62,42,42,5,4.777,1.895,2,38,100,0
62,25,30,4,4.246,2.643,2,38,2000,1
62,47,43,5,4.251,2.726,2,38,100,0
62,39,40,7,3.559,2.037,2,38,2000,1
62,50,55,5,3.307,1.724,2,38,100,0
62,36,35,6,3.357,1.818,2,38,2000,1
62,41,48,5,5.8,1.698,2,38,2000,1
62,35,30,6,3.041,1.576,2,38,100,0
62,41,40,7,3.438,3.854,2,38,2000,1
62,40,40,7,2.809,1.905,2,38,100,0
62,29,38,6,5.747,2.156,2,38,2000,1
62,44,40,7,4.042,1.769,2,38,100,0
62,31,36,4,5.628,2.769,2,38,100,0
62,34,45,4,5.841,2.023,2,38,2000,1
62,30,42,5,4.345,1.739,2,38,100,0
62,50,50,5,6.12,2.548,2,38,2000,1
62,19,20,7,3.61,2.394,3,33,100,0
62,24,30,5,3.801,1.462,3,33,2000,1
62,44,50,7,3.496,2.683,3,33,100,0
62,39,45,5,5.543,1.613,3,33,2000,1
62,25,35,7,2.866,2.124,3,33,100,0
62,27,40,7,4.976,2.664,3,33,2000,1
62,22,31,6,4.013,2.955,3,33,2000,1
62,20,35,6,3.78,1.979,3,33,100,0
62,46,50,7,3.813,2.937,3,33,2000,1
62,29,40,6,4.711,1.76,3,33,100,0
62,48,40,7,3.316,2.013,3,33,100,0
62,23,30,5,3.859,5.557,3,33,2000,1
62,48,52,6,4.087,1.87,3,33,2000,1
62,38,45,4,3.499,2.631,3,33,100,0
62,40,45,6,2.842,1.65,3,33,2000,1
62,36,45,6,3.076,4.581,3,33,100,0
62,20,25,8,3.502,2.457,3,33,2000,1
62,45,40,5,3.679,1.519,3,33,100,0
62,42,45,6,4.548,2.495,3,33,2000,1
62,18,20,5,4.985,2.461,3,33,100,0
62,23,25,6,4.973,3.073,3,33,2000,1
62,19,35,7,4.094,1.835,3,33,100,0
62,43,55,4,3.31,2.805,3,33,2000,1
62,42,45,5,3.362,1.787,3,33,100,0
62,46,50,6,5.088,2.609,3,33,100,0
62,42,40,5,5.025,2.012,3,33,2000,1
62,25,35,7,3.756,1.764,3,33,100,0
62,37,45,5,4.739,1.766,3,33,2000,1
62,47,40,7,3.811,5.871,3,33,2000,1
62,24,35,3,5.342,1.756,3,33,100,0
62,26,38,6,4.331,1.656,3,33,2000,1
62,22,35,5,3.399,2.074,3,33,100,0
62,42,50,7,2.871,1.647,3,33,100,0
62,41,45,7,3.24,1.522,3,33,2000,1
62,26,32,7,5.281,2.759,3,33,2000,1
62,45,40,6,3.992,2.071,3,33,100,0
62,25,35,5,5.45,1.774,3,33,100,0
62,42,45,6,4.328,1.953,3,33,2000,1
62,33,40,6,3.053,1.217,3,33,100,0
62,29,35,6,6.015,2.345,3,33,2000,1
62,19,25,7,3.285,2.851,4,34,100,0
62,20,25,6,3.805,2.107,4,34,2000,1
62,41,30,5,5.742,4.244,4,34,100,0
62,49,50,5,4.979,1.89,4,34,2000,1
62,31,45,7,3.75,2.11,4,34,100,0
62,24,30,6,3.453,5.451,4,34,2000,1
62,38,45,5,4.998,5.189,4,34,100,0
62,25,30,5,3.959,5.957,4,34,2000,1
62,23,35,7,4.167,5.892,4,34,2000,1
62,45,45,6,5.066,4.348,4,34,100,0
62,35,40,7,2.715,4.479,4,34,2000,1
62,48,55,6,4.429,5.201,4,34,100,0
62,39,45,5,2.65,4.037,4,34,2000,1
62,35,45,6,3.197,3.18,4,34,100,0
62,33,35,6,4.735,3.897,4,34,2000,1
62,44,40,7,3.371,4.065,4,34,100,0
62,29,40,5,4.554,3.72,4,34,2000,1
62,20,35,5,5.192,7.219,4,34,100,0
62,24,30,6,3.503,4.04,4,34,2000,1
62,19,32,5,6.547,3.233,4,34,100,0
62,23,25,5,3.521,3.08,4,34,2000,1
62,42,45,6,3.342,3.076,4,34,100,0
62,46,40,6,3.181,4.047,4,34,2000,1
62,30,28,3,6.855,2.938,4,34,100,0
62,34,45,5,4.891,3.268,4,34,100,0
62,20,22,7,3.598,6.796,4,34,2000,1
62,45,45,5,4.196,1.627,4,34,100,0
62,34,42,5,4.631,4.308,4,34,2000,1
62,47,40,5,3.383,3.27,4,34,2000,1
62,31,35,6,3.918,3.605,4,34,100,0
62,26,30,6,3.276,3.235,4,34,2000,1
62,45,40,6,3.806,3.432,4,34,100,0
62,25,35,7,3.695,3.313,4,34,100,0
62,38,45,8,3.392,4.024,4,34,2000,1
62,46,45,5,3.354,3.206,4,34,2000,1
62,35,45,6,3.876,4.611,4,34,100,0
62,31,35,6,2.79,3.043,4,34,2000,1
62,36,40,7,4.004,3.485,4,34,100,0
62,38,38,4,6.385,3.036,4,34,100,0
62,49,45,5,2.876,3.009,4,34,2000,1
